共 1295 个谜题，并行 CPU核数 线程

[422/1295] PASS 0048.json            via=rust         steps=0      time=   22ms
[423/1295] PASS 0084.json            via=rust         steps=0      time=   10ms
[424/1295] FAIL 1435.json            via=-            steps=0      time=60059ms  [rust] Solution found but fails rule validation
[425/1295] PASS 0102.json            via=rust         steps=0      time=   22ms
[426/1295] PASS 0291.json            via=rust         steps=0      time=   22ms
[427/1295] PASS 0293.json            via=rust         steps=0      time=   19ms
[428/1295] PASS 0294.json            via=rust         steps=0      time=   33ms
[429/1295] PASS 0295.json            via=rust         steps=0      time=   32ms
[430/1295] PASS 0302.json            via=rust         steps=0      time=   14ms
[431/1295] PASS 0321.json            via=rust         steps=0      time=   28ms
[432/1295] PASS 0323.json            via=rust         steps=0      time=   31ms
[433/1295] PASS 0326.json            via=rust         steps=0      time=   15ms
[434/1295] PASS 0336.json            via=rust         steps=0      time=  174ms
[435/1295] PASS 0087.json            via=rust         steps=0      time=  990ms
[436/1295] PASS 0342.json            via=rust         steps=0      time=   16ms
[437/1295] PASS 0340.json            via=rust         steps=0      time=   93ms
[438/1295] PASS 0427.json            via=rust         steps=0      time=    7ms
[439/1295] PASS 0429.json            via=rust         steps=0      time=   11ms
[440/1295] PASS 0430.json            via=rust         steps=0      time=   14ms
[441/1295] PASS 0431.json            via=rust         steps=0      time=    7ms
[442/1295] PASS 0434.json            via=rust         steps=0      time=    8ms
[443/1295] FAIL C4-2.json            via=-            steps=0      time=90111ms  [rust] Rust solver timed out after 30s
[444/1295] FAIL 0732.json            via=-            steps=0      time=90124ms  [rust] Rust solver timed out after 30s
[445/1295] PASS 0441.json            via=rust         steps=0      time=   10ms
[446/1295] PASS 0443.json            via=rust         steps=0      time=   13ms
[447/1295] PASS 0444.json            via=rust         steps=0      time=   10ms
[448/1295] FAIL 1099.json            via=-            steps=0      time=90114ms  [rust] Rust solver timed out after 30s
[449/1295] PASS 0449.json            via=rust         steps=0      time=    8ms
[450/1295] PASS 0453.json            via=rust         steps=0      time=   13ms
[451/1295] FAIL 1100.json            via=-            steps=0      time=90143ms  [rust] Rust solver timed out after 30s
[452/1295] PASS 0450.json            via=rust         steps=0      time=   24ms
[453/1295] FAIL 1098.json            via=-            steps=0      time=90161ms  [rust] Rust solver timed out after 30s
[454/1295] PASS 0463.json            via=rust         steps=0      time=   16ms
[455/1295] PASS 0457.json            via=rust         steps=0      time=   18ms
[456/1295] PASS 0465.json            via=rust         steps=0      time=    7ms
[457/1295] PASS 0464.json            via=rust         steps=0      time=   27ms
[458/1295] PASS 0705b.json           via=rust         steps=0      time=   26ms
[459/1295] PASS 0704.json            via=rust         steps=0      time=  111ms
[460/1295] PASS 0473.json            via=rust         steps=0      time=  136ms
[461/1295] PASS 0707.json            via=rust         steps=0      time=  182ms
[462/1295] PASS 0708.json            via=rust         steps=0      time=  244ms
[463/1295] FAIL 0213.json            via=-            steps=0      time=90117ms  [rust] Rust solver timed out after 30s
[464/1295] FAIL 0213nopad.json       via=-            steps=0      time=90129ms  [rust] Rust solver timed out after 30s
[465/1295] PASS 1008.json            via=rust         steps=0      time=    8ms
[466/1295] FAIL 0223.json            via=-            steps=0      time=90110ms  [rust] Rust solver timed out after 30s
[467/1295] PASS 1010.json            via=rust         steps=0      time=   13ms
[468/1295] PASS 1007a.json           via=rust         steps=0      time=   39ms
[469/1295] PASS 1013.json            via=rust         steps=0      time=    7ms
[470/1295] PASS 1014.json            via=rust         steps=0      time=   10ms
[471/1295] FAIL 0804.json            via=-            steps=0      time=90180ms  [rust] Rust solver timed out after 30s
[472/1295] PASS 1020.json            via=rust         steps=0      time=   10ms
[473/1295] PASS 1108.json            via=rust         steps=0      time=   86ms
[474/1295] PASS 1115.json            via=rust         steps=0      time=    9ms
[475/1295] PASS 1116.json            via=rust         steps=0      time=    6ms
[476/1295] PASS 1117.json            via=rust         steps=0      time=    5ms
[477/1295] PASS 1118.json            via=rust         steps=0      time=    5ms
[478/1295] PASS 1121.json            via=rust         steps=0      time=    6ms
[479/1295] PASS 1018.json            via=rust         steps=0      time=  244ms
[480/1295] PASS 1129.json            via=rust         steps=0      time=   10ms
[481/1295] PASS 1253.json            via=rust         steps=0      time=   10ms
[482/1295] PASS 1315.json            via=rust         steps=0      time=   11ms
[483/1295] PASS 0145.json            via=rust         steps=0      time=    6ms
[484/1295] PASS 0254.json            via=rust         steps=0      time=   10ms
[485/1295] PASS 0319.json            via=rust         steps=0      time=   13ms
[486/1295] PASS 0350.json            via=rust         steps=0      time=   14ms
[487/1295] PASS 0352.json            via=rust         steps=0      time=    9ms
[488/1295] PASS 0351.json            via=rust         steps=0      time=   18ms
[489/1295] PASS 0355.json            via=rust         steps=0      time=    8ms
[490/1295] PASS 0353.json            via=rust         steps=0      time=   20ms
[491/1295] PASS 0357.json            via=rust         steps=0      time=   17ms
[492/1295] PASS 0356.json            via=rust         steps=0      time=   26ms
[493/1295] PASS 1005.json            via=rust         steps=0      time=  699ms
[494/1295] PASS 0372.json            via=rust         steps=0      time=    6ms
[495/1295] PASS 0381.json            via=rust         steps=0      time=   34ms
[496/1295] FAIL 1433.json            via=-            steps=0      time=90102ms  [rust] Rust solver timed out after 30s
[497/1295] PASS 0602.json            via=rust         steps=0      time=   10ms
[498/1295] PASS 0700.json            via=rust         steps=0      time=   18ms
[499/1295] FAIL 0437.json            via=-            steps=0      time=31459ms  [rust] Solution found but fails rule validation
[500/1295] FAIL 1434.json            via=-            steps=0      time=90668ms  [rust] Rust solver timed out after 30s
[501/1295] PASS 1095.json            via=rust         steps=0      time=   12ms
[502/1295] PASS 1176.json            via=rust         steps=0      time=    6ms
[503/1295] PASS 1177.json            via=rust         steps=0      time=   46ms
[504/1295] PASS 1178.json            via=rust         steps=0      time=   19ms
[505/1295] PASS 0706.json            via=rust         steps=0      time= 2039ms
[506/1295] PASS 1331.json            via=rust         steps=0      time=   42ms
[507/1295] PASS 1364.json            via=rust         steps=0      time=   15ms
[508/1295] PASS 1330.json            via=rust         steps=0      time=  607ms
[509/1295] PASS 1366.json            via=rust         steps=0      time=   12ms
[510/1295] PASS 0076.json            via=rust         steps=0      time=   13ms
[511/1295] PASS 1365.json            via=rust         steps=0      time=  435ms
[512/1295] PASS 0258.json            via=rust         steps=0      time=   16ms
[513/1295] PASS 0282.json            via=rust         steps=0      time=   13ms
[514/1295] PASS 0283.json            via=rust         steps=0      time=   11ms
[515/1295] PASS 0264.json            via=rust         steps=0      time=   55ms
[516/1295] PASS 0284.json            via=rust         steps=0      time=   12ms
[517/1295] PASS 0285.json            via=rust         steps=0      time=   12ms
[518/1295] PASS 0310.json            via=rust         steps=0      time=   19ms
[519/1295] PASS 0314.json            via=rust         steps=0      time=   10ms
[520/1295] PASS 0316.json            via=rust         steps=0      time=   16ms
[521/1295] PASS 0315.json            via=rust         steps=0      time=   20ms
[522/1295] PASS 0318.json            via=rust         steps=0      time=    9ms
[523/1295] FAIL 0710.json            via=-            steps=0      time=90218ms  [rust] Rust solver timed out after 30s
[524/1295] PASS 0327.json            via=rust         steps=0      time=   12ms
[525/1295] PASS 0332.json            via=rust         steps=0      time=    5ms
[526/1295] PASS 0333.json            via=rust         steps=0      time=   68ms
[527/1295] FAIL 0745.json            via=-            steps=0      time=90097ms  [rust] Rust solver timed out after 30s
[528/1295] FAIL 0749.json            via=-            steps=0      time=90100ms  [rust] Rust solver timed out after 30s
[529/1295] PASS 0603.json            via=rust         steps=0      time=   20ms
[530/1295] PASS 0604.json            via=rust         steps=0      time=    9ms
[531/1295] PASS 0605.json            via=rust         steps=0      time=    6ms
[532/1295] PASS 0645.json            via=rust         steps=0      time=   10ms
[533/1295] PASS 0701.json            via=rust         steps=0      time=    7ms
[534/1295] PASS 0723.json            via=rust         steps=0      time=   12ms
[535/1295] PASS 0754.json            via=rust         steps=0      time=    7ms
[536/1295] PASS 0757.json            via=rust         steps=0      time=   17ms
[537/1295] PASS 0758.json            via=rust         steps=0      time=    7ms
[538/1295] PASS 0760.json            via=rust         steps=0      time=   10ms
[539/1295] PASS 0761.json            via=rust         steps=0      time=  320ms
[540/1295] PASS 0349.json            via=rust         steps=0      time=  759ms
[541/1295] PASS 1034.json            via=rust         steps=0      time=   20ms
[542/1295] PASS 1173.json            via=rust         steps=0      time=   24ms
[543/1295] PASS 1035.json            via=rust         steps=0      time=   18ms
[544/1295] PASS 1174.json            via=rust         steps=0      time=   13ms
[545/1295] PASS 1175.json            via=rust         steps=0      time=   21ms
[546/1295] PASS 1254.json            via=rust         steps=0      time=   21ms
[547/1295] PASS 1262.json            via=rust         steps=0      time=   28ms
[548/1295] PASS 1305.json            via=rust         steps=0      time=   11ms
[549/1295] PASS 1263.json            via=rust         steps=0      time=   40ms
[550/1295] PASS 1309.json            via=rust         steps=0      time=   27ms
[551/1295] PASS 1310.json            via=rust         steps=0      time=   18ms
[552/1295] PASS 1311.json            via=rust         steps=0      time=   15ms
[553/1295] PASS 1312.json            via=rust         steps=0      time=   20ms
[554/1295] PASS 1313.json            via=rust         steps=0      time=   47ms
[555/1295] PASS 1336.json            via=rust         steps=0      time=    8ms
[556/1295] PASS 1308.json            via=rust         steps=0      time=  205ms
[557/1295] FAIL 1183.json            via=-            steps=0      time=90100ms  [rust] Rust solver timed out after 30s
[558/1295] PASS 0286.json            via=rust         steps=0      time=   14ms
[559/1295] PASS 0287.json            via=rust         steps=0      time=   21ms
[560/1295] PASS 0288.json            via=rust         steps=0      time=   17ms
[561/1295] FAIL 1329.json            via=-            steps=0      time=90139ms  [rust] Rust solver timed out after 30s
[562/1295] PASS 0290.json            via=rust         steps=0      time=   42ms
[563/1295] PASS 0322.json            via=rust         steps=0      time=   12ms
[564/1295] PASS 0556.json            via=rust         steps=0      time=    7ms
[565/1295] PASS 0557.json            via=rust         steps=0      time=   13ms
[566/1295] PASS 0558.json            via=rust         steps=0      time=   11ms
[567/1295] PASS 0625.json            via=rust         steps=0      time=   17ms
[568/1295] PASS 0626.json            via=rust         steps=0      time=   20ms
[569/1295] PASS 0641.json            via=rust         steps=0      time=   10ms
[570/1295] PASS 0733.json            via=rust         steps=0      time=   12ms
[571/1295] PASS 0734.json            via=rust         steps=0      time=   13ms
[572/1295] PASS 0737.json            via=rust         steps=0      time=   10ms
[573/1295] PASS 0762.json            via=rust         steps=0      time=   16ms
[574/1295] PASS 0768.json            via=rust         steps=0      time=   12ms
[575/1295] PASS 0769.json            via=rust         steps=0      time=   73ms
[576/1295] FAIL 0308.json            via=-            steps=0      time=90100ms  [rust] Rust solver timed out after 30s
[577/1295] PASS 0771.json            via=rust         steps=0      time=   39ms
[578/1295] PASS 0772.json            via=rust         steps=0      time= 2218ms
[579/1295] PASS 0773.json            via=rust         steps=0      time=    9ms
[580/1295] PASS 0774.json            via=rust         steps=0      time= 2424ms
[581/1295] PASS 0775.json            via=rust         steps=0      time=   44ms
[582/1295] PASS 0777.json            via=rust         steps=0      time=   26ms
[583/1295] PASS 0778.json            via=rust         steps=0      time=   15ms
[584/1295] PASS 0779.json            via=rust         steps=0      time=   13ms
[585/1295] PASS 0780.json            via=rust         steps=0      time=  171ms
[586/1295] PASS 0973.json            via=rust         steps=0      time=   30ms
[587/1295] PASS 1179.json            via=rust         steps=0      time=   12ms
[588/1295] PASS 1180.json            via=rust         steps=0      time=   10ms
[589/1295] PASS 1181.json            via=rust         steps=0      time=   13ms
[590/1295] PASS 1182.json            via=rust         steps=0      time=    9ms
[591/1295] PASS 1332.json            via=rust         steps=0      time=   15ms
[592/1295] FAIL 0875.json            via=-            steps=0      time=90124ms  [rust] Rust solver timed out after 30s
[593/1295] FAIL 0709.json            via=-            steps=0      time=30034ms  [rust] Solution found but fails rule validation
[594/1295] FAIL 1011a.json           via=-            steps=0      time=30169ms  [rust] Solution found but fails rule validation
[595/1295] FAIL 0878v2.json          via=-            steps=0      time=90095ms  [rust] Rust solver timed out after 30s
[596/1295] PASS 1343.json            via=rust         steps=0      time=   37ms
[597/1295] PASS 1345.json            via=rust         steps=0      time=   15ms
[598/1295] FAIL 0439.json            via=-            steps=0      time=33045ms  [rust] Solution found but fails rule validation
[599/1295] PASS 1347.json            via=rust         steps=0      time=    9ms
[600/1295] PASS 1346.json            via=rust         steps=0      time=  274ms
[601/1295] PASS 1349.json            via=rust         steps=0      time=   39ms
[602/1295] PASS 1350.json            via=rust         steps=0      time=  312ms
[603/1295] FAIL 0341.json            via=-            steps=0      time=30025ms  [rust] Solution found but fails rule validation
[604/1295] PASS 0081.json            via=rust         steps=0      time=   11ms
[605/1295] FAIL 0879.json            via=-            steps=0      time=90131ms  [rust] Rust solver timed out after 30s
[606/1295] PASS 0100.json            via=rust         steps=0      time=   43ms
[607/1295] PASS 0163.json            via=rust         steps=0      time=   28ms
[608/1295] PASS 0194.json            via=rust         steps=0      time=   14ms
[609/1295] PASS 0241.json            via=rust         steps=0      time=  422ms
[610/1295] PASS 0256.json            via=rust         steps=0      time=   12ms
[611/1295] PASS 0272.json            via=rust         steps=0      time=  204ms
[612/1295] PASS 0306.json            via=rust         steps=0      time=    8ms
[613/1295] PASS 0313.json            via=rust         steps=0      time=   22ms
[614/1295] PASS 0559.json            via=rust         steps=0      time=    7ms
[615/1295] PASS 0560.json            via=rust         steps=0      time=   12ms
[616/1295] PASS 0561.json            via=rust         steps=0      time=   12ms
[617/1295] PASS 0562b.json           via=rust         steps=0      time=    9ms
[618/1295] PASS 0599.json            via=rust         steps=0      time=    8ms
[619/1295] PASS 0600.json            via=rust         steps=0      time=   36ms
[620/1295] PASS 0601.json            via=rust         steps=0      time=   16ms
[621/1295] PASS 0677.json            via=rust         steps=0      time=   26ms
[622/1295] PASS 0736.json            via=rust         steps=0      time=   14ms
[623/1295] PASS 0764.json            via=rust         steps=0      time=    9ms
[624/1295] PASS 0815.json            via=rust         steps=0      time=   16ms
[625/1295] PASS 0816.json            via=rust         steps=0      time=   21ms
[626/1295] PASS 0817.json            via=rust         steps=0      time=   11ms
[627/1295] PASS 0818.json            via=rust         steps=0      time=   20ms
[628/1295] PASS 0819.json            via=rust         steps=0      time=   65ms
[629/1295] FAIL 1370.json            via=-            steps=0      time=30017ms  [rust] Solution found but fails rule validation
[630/1295] PASS 0820.json            via=rust         steps=0      time=   49ms
[631/1295] PASS 1334.json            via=rust         steps=0      time= 4545ms
[632/1295] PASS 0823.json            via=rust         steps=0      time=   30ms
[633/1295] PASS 0822.json            via=rust         steps=0      time=  320ms
[634/1295] PASS 0884.json            via=rust         steps=0      time=   13ms
[635/1295] PASS 0890.json            via=rust         steps=0      time=    6ms
[636/1295] PASS 1187.json            via=rust         steps=0      time=   12ms
[637/1295] PASS 1188.json            via=rust         steps=0      time=   11ms
[638/1295] PASS 1189.json            via=rust         steps=0      time=   12ms
[639/1295] PASS 1190.json            via=rust         steps=0      time=    9ms
[640/1295] PASS 1191.json            via=rust         steps=0      time=   14ms
[641/1295] PASS 1192.json            via=rust         steps=0      time=   10ms
[642/1295] PASS 1342.json            via=rust         steps=0      time= 4440ms
[643/1295] PASS 0821.json            via=rust         steps=0      time=  706ms
[644/1295] PASS 1354.json            via=rust         steps=0      time=   25ms
[645/1295] PASS 1355.json            via=rust         steps=0      time=   12ms
[646/1295] FAIL 0459.json            via=-            steps=0      time=35849ms  [rust] Solution found but fails rule validation
[647/1295] PASS 1357.json            via=rust         steps=0      time=   11ms
[648/1295] PASS 1353.json            via=rust         steps=0      time=  619ms
[649/1295] PASS 0129b.json           via=rust         steps=0      time=   14ms
[650/1295] PASS 1436.json            via=rust         steps=0      time=  452ms
[651/1295] PASS 0503.json            via=rust         steps=0      time=   10ms
[652/1295] PASS 1337.json            via=rust         steps=0      time= 7098ms
[653/1295] PASS 0564.json            via=rust         steps=0      time=   15ms
[654/1295] PASS 0565.json            via=rust         steps=0      time=   10ms
[655/1295] PASS 0567.json            via=rust         steps=0      time=   21ms
[656/1295] PASS 0568.json            via=rust         steps=0      time=   12ms
[657/1295] PASS 0639.json            via=rust         steps=0      time=    8ms
[658/1295] PASS 0640.json            via=rust         steps=0      time=   15ms
[659/1295] PASS 0675.json            via=rust         steps=0      time=   88ms
[660/1295] PASS 0702.json            via=rust         steps=0      time=   14ms
[661/1295] PASS 0785.json            via=rust         steps=0      time=   11ms
[662/1295] PASS 0786.json            via=rust         steps=0      time=  496ms
[663/1295] PASS 0787.json            via=rust         steps=0      time=   14ms
[664/1295] PASS 0788.json            via=rust         steps=0      time=   21ms
[665/1295] PASS 0789.json            via=rust         steps=0      time=   26ms
[666/1295] PASS 0790.json            via=rust         steps=0      time=  254ms
[667/1295] PASS 0791.json            via=rust         steps=0      time=   95ms
[668/1295] PASS 0793.json            via=rust         steps=0      time=   26ms
[669/1295] PASS 0504.json            via=rust         steps=0      time= 3658ms
[670/1295] PASS 0385.json            via=rust         steps=0      time= 8341ms
[671/1295] PASS 0796.json            via=rust         steps=0      time=    7ms
[672/1295] PASS 0797.json            via=rust         steps=0      time=   10ms
[673/1295] PASS 0798.json            via=rust         steps=0      time=    7ms
[674/1295] PASS 0808.json            via=rust         steps=0      time=  530ms
[675/1295] PASS 0811.json            via=rust         steps=0      time=    8ms
[676/1295] PASS 1184.json            via=rust         steps=0      time=    5ms
[677/1295] PASS 1352.json            via=rust         steps=0      time=24481ms
[678/1295] FAIL 0390.json            via=-            steps=0      time=90093ms  [rust] Rust solver timed out after 30s
[679/1295] PASS 1264.json            via=rust         steps=0      time=   49ms
[680/1295] PASS 1316.json            via=rust         steps=0      time=   17ms
[681/1295] PASS 1317.json            via=rust         steps=0      time=   12ms
[682/1295] FAIL 1348.json            via=-            steps=0      time=30846ms  [rust] Solution found but fails rule validation
[683/1295] PASS 1319.json            via=rust         steps=0      time=   13ms
[684/1295] PASS 1356.json            via=rust         steps=0      time=28228ms
[685/1295] PASS 1321.json            via=rust         steps=0      time=  733ms
[686/1295] PASS 0010.json            via=rust         steps=0      time=   15ms
[687/1295] PASS 0032.json            via=rust         steps=0      time=   49ms
[688/1295] PASS 0203.json            via=rust         steps=0      time=   44ms
[689/1295] PASS 0304.json            via=rust         steps=0      time=   17ms
[690/1295] PASS 0305.json            via=rust         steps=0      time=   14ms
[691/1295] PASS 0397.json            via=rust         steps=0      time=   12ms
[692/1295] PASS 0402.json            via=rust         steps=0      time=   25ms
[693/1295] PASS 0479.json            via=rust         steps=0      time=   13ms
[694/1295] PASS 0481.json            via=rust         steps=0      time=   25ms
[695/1295] PASS 0486.json            via=rust         steps=0      time=   28ms
[696/1295] PASS 0505.json            via=rust         steps=0      time=   12ms
[697/1295] PASS 0569.json            via=rust         steps=0      time=   11ms
[698/1295] PASS 0570.json            via=rust         steps=0      time=   18ms
[699/1295] PASS 0571.json            via=rust         steps=0      time=   22ms
[700/1295] PASS 0573.json            via=rust         steps=0      time= 1244ms
[701/1295] PASS 0765.json            via=rust         steps=0      time=   17ms
[702/1295] PASS 0766.json            via=rust         steps=0      time=   12ms
[703/1295] PASS 0809.json            via=rust         steps=0      time=   12ms
[704/1295] PASS 0810.json            via=rust         steps=0      time=   13ms
[705/1295] PASS 0795.json            via=rust         steps=0      time=29799ms
[706/1295] PASS 0827.json            via=rust         steps=0      time=  247ms
[707/1295] PASS 1318.json            via=rust         steps=0      time=17604ms
[708/1295] PASS 0830.json            via=rust         steps=0      time=   10ms
[709/1295] PASS 0831.json            via=rust         steps=0      time=  125ms
[710/1295] PASS 0832.json            via=rust         steps=0      time=   37ms
[711/1295] PASS 0835.json            via=rust         steps=0      time=   17ms
[712/1295] PASS 0836.json            via=rust         steps=0      time=   49ms
[713/1295] PASS 0849.json            via=rust         steps=0      time=   41ms
[714/1295] PASS 1169.json            via=rust         steps=0      time=   95ms
[715/1295] PASS 1193.json            via=rust         steps=0      time=   38ms
[716/1295] PASS 1194.json            via=rust         steps=0      time=   56ms
[717/1295] PASS 1195.json            via=rust         steps=0      time=   76ms
[718/1295] PASS 1196.json            via=rust         steps=0      time=   40ms
[719/1295] PASS 1197.json            via=rust         steps=0      time=   40ms
[720/1295] PASS 1256.json            via=rust         steps=0      time=   14ms
[721/1295] PASS 1265.json            via=rust         steps=0      time=  188ms
[722/1295] PASS 1323.json            via=rust         steps=0      time=   65ms
[723/1295] PASS 1324.json            via=rust         steps=0      time=   36ms
[724/1295] PASS 1335.json            via=rust         steps=0      time=  170ms
[725/1295] PASS 1362.json            via=rust         steps=0      time=   21ms
[726/1295] PASS 0162.json            via=rust         steps=0      time=   11ms
[727/1295] FAIL 1019.json            via=-            steps=0      time=90143ms  [rust] Rust solver timed out after 30s
[728/1295] PASS 0345.json            via=rust         steps=0      time=   12ms
[729/1295] FAIL 0383.json            via=-            steps=0      time=90125ms  [rust] Rust solver timed out after 30s
[730/1295] FAIL 0384.json            via=-            steps=0      time=90117ms  [rust] Rust solver timed out after 30s
[731/1295] PASS 0482.json            via=rust         steps=0      time=    5ms
[732/1295] PASS 0478.json            via=rust         steps=0      time=   10ms
[733/1295] PASS 0498.json            via=rust         steps=0      time=   14ms
[734/1295] PASS 0574.json            via=rust         steps=0      time=   10ms
[735/1295] PASS 0575.json            via=rust         steps=0      time=   10ms
[736/1295] PASS 0576.json            via=rust         steps=0      time=   43ms
[737/1295] PASS 0577.json            via=rust         steps=0      time=   20ms
[738/1295] FAIL 0763.json            via=-            steps=0      time=90097ms  [rust] Rust solver timed out after 30s
[739/1295] PASS 0670.json            via=rust         steps=0      time=   22ms
[740/1295] PASS 0671.json            via=rust         steps=0      time=   12ms
[741/1295] FAIL 0382.json            via=-            steps=0      time=90333ms  [rust] Rust solver timed out after 30s
[742/1295] PASS 0807.json            via=rust         steps=0      time=  215ms
[743/1295] PASS 0814.json            via=rust         steps=0      time=    7ms
[744/1295] PASS 0699.json            via=rust         steps=0      time=  322ms
[745/1295] PASS 0842.json            via=rust         steps=0      time=    7ms
[746/1295] FAIL 0960.json            via=-            steps=0      time=90112ms  [rust] Rust solver timed out after 30s
[747/1295] FAIL 0317.json            via=-            steps=0      time=90093ms  [rust] Rust solver timed out after 30s
[748/1295] FAIL 0325.json            via=-            steps=0      time=90094ms  [rust] Rust solver timed out after 30s
[749/1295] PASS 0852.json            via=rust         steps=0      time=   24ms
[750/1295] PASS 0851.json            via=rust         steps=0      time=   39ms
[751/1295] PASS 0853.json            via=rust         steps=0      time=   10ms
[752/1295] PASS 0854.json            via=rust         steps=0      time=   11ms
[753/1295] PASS 0855.json            via=rust         steps=0      time=   35ms
[754/1295] PASS 0857.json            via=rust         steps=0      time=   60ms
[755/1295] PASS 0858.json            via=rust         steps=0      time=   16ms
[756/1295] PASS 0859.json            via=rust         steps=0      time=   44ms
[757/1295] PASS 0860fix2.json        via=rust         steps=0      time=  150ms
[758/1295] FAIL 1340.json            via=-            steps=0      time=90098ms  [rust] Rust solver timed out after 30s
[759/1295] PASS 1026.json            via=rust         steps=0      time=  133ms
[760/1295] PASS 1028.json            via=rust         steps=0      time=   11ms
[761/1295] PASS 1032.json            via=rust         steps=0      time=   12ms
[762/1295] PASS 1088.json            via=rust         steps=0      time=   27ms
[763/1295] FAIL 0289.json            via=-            steps=0      time=90100ms  [rust] Rust solver timed out after 30s
[764/1295] PASS 1199.json            via=rust         steps=0      time=   11ms
[765/1295] PASS 1200.json            via=rust         steps=0      time=   27ms
[766/1295] PASS 1255.json            via=rust         steps=0      time=    9ms
[767/1295] PASS 1325.json            via=rust         steps=0      time=   17ms
[768/1295] PASS 1201.json            via=rust         steps=0      time=   75ms
[769/1295] PASS 0021.json            via=rust         steps=0      time=   24ms
[770/1295] PASS 0033.json            via=rust         steps=0      time=   20ms
[771/1295] PASS 0037.json            via=rust         steps=0      time=   10ms
[772/1295] PASS 0407.json            via=rust         steps=0      time=    7ms
[773/1295] PASS 0508.json            via=rust         steps=0      time=   48ms
[774/1295] PASS 0596.json            via=rust         steps=0      time=    9ms
[775/1295] PASS 0612.json            via=rust         steps=0      time=    9ms
[776/1295] PASS 0613.json            via=rust         steps=0      time=    9ms
[777/1295] PASS 0614.json            via=rust         steps=0      time=    7ms
[778/1295] PASS 0615.json            via=rust         steps=0      time=   10ms
[779/1295] PASS 0622.json            via=rust         steps=0      time=   42ms
[780/1295] PASS 0656.json            via=rust         steps=0      time=   11ms
[781/1295] PASS 0667.json            via=rust         steps=0      time=   13ms
[782/1295] PASS 0668.json            via=rust         steps=0      time=   14ms
[783/1295] PASS 0669.json            via=rust         steps=0      time=    8ms
[784/1295] PASS 1326.json            via=rust         steps=0      time= 3883ms
[785/1295] PASS 0876.json            via=rust         steps=0      time=   55ms
[786/1295] FAIL 0770.json            via=-            steps=0      time=90099ms  [rust] Rust solver timed out after 30s
[787/1295] PASS 0933.json            via=rust         steps=0      time=   15ms
[788/1295] PASS 0934.json            via=rust         steps=0      time=   17ms
[789/1295] PASS 0906.json            via=rust         steps=0      time=  435ms
[790/1295] PASS 0936.json            via=rust         steps=0      time=   43ms
[791/1295] PASS 0938.json            via=rust         steps=0      time=   34ms
[792/1295] PASS 0940.json            via=rust         steps=0      time=   50ms
[793/1295] PASS 0942.json            via=rust         steps=0      time=   23ms
[794/1295] PASS 0943.json            via=rust         steps=0      time=  237ms
[795/1295] PASS 0945.json            via=rust         steps=0      time=   13ms
[796/1295] PASS 0944.json            via=rust         steps=0      time=   24ms
[797/1295] PASS 0951.json            via=rust         steps=0      time=  686ms
[798/1295] PASS 0953.json            via=rust         steps=0      time=   23ms
[799/1295] PASS 0954.json            via=rust         steps=0      time= 1276ms
[800/1295] PASS 0955.json            via=rust         steps=0      time=  870ms
[801/1295] FAIL 0826.json            via=-            steps=0      time=37665ms  [rust] Rust solver exited with code -9: 
[802/1295] FAIL 1333.json            via=-            steps=0      time=90094ms  [rust] Rust solver timed out after 30s
[803/1295] PASS 0958.json            via=rust         steps=0      time=   11ms
[804/1295] PASS 0959.json            via=rust         steps=0      time=   31ms
[805/1295] PASS 0961.json            via=rust         steps=0      time=  153ms
[806/1295] PASS 0964.json            via=rust         steps=0      time=   11ms
[807/1295] FAIL 0838.json            via=-            steps=0      time=21999ms  [rust] Rust solver exited with code -9: 
[808/1295] PASS 1021.json            via=rust         steps=0      time=   16ms
[809/1295] PASS 1154.json            via=rust         steps=0      time=   18ms
[810/1295] PASS 1155.json            via=rust         steps=0      time=   11ms
[811/1295] PASS 1158.json            via=rust         steps=0      time=   11ms
[812/1295] PASS 1216.json            via=rust         steps=0      time=   67ms
[813/1295] PASS 1217.json            via=rust         steps=0      time=   21ms
[814/1295] PASS 1218.json            via=rust         steps=0      time=   97ms
[815/1295] PASS 1219.json            via=rust         steps=0      time=   47ms
[816/1295] PASS 1220.json            via=rust         steps=0      time=   31ms
[817/1295] PASS 1266.json            via=rust         steps=0      time=   33ms
[818/1295] PASS 1286.json            via=rust         steps=0      time=  330ms
[819/1295] PASS 1287.json            via=rust         steps=0      time=  130ms
[820/1295] PASS 1288.json            via=rust         steps=0      time=    8ms
[821/1295] PASS 1289.json            via=rust         steps=0      time=   10ms
[822/1295] PASS 1290.json            via=rust         steps=0      time=   13ms
[823/1295] PASS 1291.json            via=rust         steps=0      time=   29ms
[824/1295] PASS 1292fix.json         via=rust         steps=0      time=   14ms
[825/1295] FAIL 0497.json            via=-            steps=0      time=30452ms  [rust] Solution found but fails rule validation
[826/1295] PASS 1295.json            via=rust         steps=0      time=   38ms
[827/1295] FAIL 0848.json            via=-            steps=0      time=30051ms  [rust] Solution found but fails rule validation
[828/1295] PASS 1297.json            via=rust         steps=0      time=   77ms
[829/1295] PASS 1298.json            via=rust         steps=0      time=   12ms
[830/1295] PASS 1299.json            via=rust         steps=0      time=   18ms
[831/1295] PASS 1300.json            via=rust         steps=0      time=   11ms
[832/1295] FAIL 1351.json            via=-            steps=0      time=90108ms  [rust] Rust solver timed out after 30s
