# 来源脚本: scripts/benchmark_rust_solver.py
# 命令: cd <worktree> && python3 scripts/benchmark_rust_solver.py \
#         --baseline results/bench/7144ad1_full.jsonl --timeout 40 -j 8 --skip-slow \
#         --out results/tmp/20260829_edge-csp-has-edge-gate.jsonl
# 提交: c7ba610 (opt/edge-csp-has-edge-gate, base main 7144ad1)
# 二进制: results/bin/rsolver-c7ba610-linux-x86_64 (worktree release build)
# 内容: 回归模式（仅重跑基线 PASS + 快速 FAIL），92 个 known-slow FAIL 被 --skip-slow 跳过
baseline: 1166 run, 92 skipped (--skip-slow)
[ 257/1166] PASS Zone1    0146.json                via=aog:success                   2ms
[ 258/1166] PASS Zone1    0147.json                via=aog:success                   0ms
[ 259/1166] PASS Zone1    0148.json                via=aog:success                   0ms
[ 260/1166] PASS Zone1    0149.json                via=aog:success                   1ms
[ 261/1166] PASS Zone1    0150.json                via=aog:success                   0ms
[ 262/1166] PASS Zone1    0151.json                via=aog:success                   0ms
[ 263/1166] FAIL Zone1    0213nopad.json           via=-                             0ms  Rust solver timed out after 40s
[ 264/1166] FAIL Zone1    0213.json                via=-                             0ms  Rust solver timed out after 40s
[ 265/1166] PASS Zone1    0175.json                via=aog:success                   0ms
[ 266/1166] PASS Zone1    0200.json                via=aog:success                   0ms
[ 267/1166] PASS Zone1    0363.json                via=aog:success                   0ms
[ 268/1166] PASS Zone1    0364.json                via=aog:success                   2ms
[ 269/1166] PASS Zone1    0365.json                via=aog:success                   0ms
[ 270/1166] PASS Zone1    0366.json                via=aog:success                   1ms
[ 271/1166] PASS Zone1    0368.json                via=aog:success                   4ms
[ 272/1166] PASS Zone1    0371.json                via=aog:success                   2ms
[ 273/1166] PASS Zone1    0379.json                via=aog:success                   0ms
[ 274/1166] PASS Zone1    0380.json                via=aog:success                   0ms
[ 275/1166] PASS Zone1    0392.json                via=aog:success                   0ms
[ 276/1166] PASS Zone1    1040.json                via=aog:success                   0ms
[ 277/1166] PASS Zone1    1042.json                via=aog:success                   0ms
[ 278/1166] PASS Zone1    1043.json                via=aog:success                   0ms
[ 279/1166] PASS Zone1    1046.json                via=aog:success                   0ms
[ 280/1166] PASS Zone1    1048.json                via=aog:success                   0ms
[ 281/1166] PASS Zone1    1049.json                via=aog:success                   1ms
[ 282/1166] PASS Zone1    1051.json                via=aog:success                   0ms
[ 283/1166] PASS Zone1    1053.json                via=aog:success                   0ms
[ 284/1166] PASS Zone1    1054.json                via=aog:success                   0ms
[ 285/1166] PASS Zone1    1057.json                via=aog:success                   0ms
[ 286/1166] PASS Zone1    1058.json                via=aog:success                   0ms
[ 287/1166] PASS Zone1    1245.json                via=aog:success                   0ms
[ 288/1166] PASS Zone1    1423.json                via=aog:success                   0ms
[ 289/1166] PASS Zone1    0361.json                via=aog:success                 109ms
[ 290/1166] PASS Zone1    0070.json                via=aog:success                   0ms
[ 291/1166] PASS Zone1    0075.json                via=aog:success                   0ms
[ 292/1166] PASS Zone1    0092.json                via=aog:success                   0ms
[ 293/1166] PASS Zone1    0030.json                via=aog:success                  28ms
[ 294/1166] PASS Zone1    0093.json                via=aog:success                   0ms
[ 295/1166] PASS Zone1    0098.json                via=aog:success                   0ms
[ 296/1166] PASS Zone1    0110.json                via=aog:success                   2ms
[ 297/1166] PASS Zone1    0112.json                via=aog:success                   0ms
[ 298/1166] PASS Zone1    0118.json                via=aog:success                   0ms
[ 299/1166] PASS Zone1    0119.json                via=aog:success                   0ms
[ 300/1166] PASS Zone1    0121.json                via=aog:success                   0ms
[ 301/1166] PASS Zone1    0122.json                via=aog:success                   0ms
[ 302/1166] PASS Zone1    0130.json                via=aog:success                   0ms
[ 303/1166] PASS Zone1    0116.json                via=aog:success                  12ms
[ 304/1166] PASS Zone1    0140.json                via=aog:success                   1ms
[ 305/1166] PASS Zone1    0138.json                via=aog:success                   3ms
[ 306/1166] PASS Zone1    0156.json                via=aog:success                   0ms
[ 307/1166] PASS Zone1    0199.json                via=aog:success                   0ms
[ 308/1166] PASS Zone1    0243.json                via=aog:success                   0ms
[ 309/1166] PASS Zone1    0244.json                via=aog:success                   0ms
[ 310/1166] PASS Zone1    0245.json                via=aog:success                   0ms
[ 311/1166] PASS Zone1    0246.json                via=aog:success                   0ms
[ 312/1166] PASS Zone1    0255.json                via=aog:success                  23ms
[ 313/1166] PASS Zone1    0257.json                via=aog:success                  61ms
[ 314/1166] PASS Zone1    0278.json                via=aog:success                   0ms
[ 315/1166] PASS Zone1    0781.json                via=aog:success                  21ms
[ 316/1166] PASS Zone1    0782.json                via=aog:success                   0ms
[ 317/1166] PASS Zone1    1127.json                via=aog:success                   0ms
[ 318/1166] PASS Zone1    1128.json                via=aog:success                   0ms
[ 319/1166] PASS Zone1    1235.json                via=aog:success                   4ms
[ 320/1166] PASS Zone1    1242.json                via=aog:success                   0ms
[ 321/1166] PASS Zone1    1416.json                via=aog:success                   0ms
[ 322/1166] PASS Zone1    1417.json                via=aog:success                   0ms
